sample	unit	library	flowcell	platform	lane	sample_id	barcode	fq1	fq2	kb1	kb2
22N06260	1	Lib-5	22FWCTLT4	ILLUMINA	8	22N06260	22N06260_Lib-5_1	data/fastqs/LOSH_005/L_22N06260_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_22N06260_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3905107.124	3843191.076
22N06261	1	Lib-5	22FWCTLT4	ILLUMINA	8	22N06261	22N06261_Lib-5_1	data/fastqs/LOSH_005/L_22N06261_CKDL240029306-1A_22FWCTLT4_L8_1.fq.gz	data/fastqs/LOSH_005/L_22N06261_CKDL240029306-1A_22FWCTLT4_L8_2.fq.gz	3440533.4	3340144.428
22N06262	1	Lib-4	22FWCTLT4	ILLUMINA	7	22N06262	22N06262_Lib-4_1	data/fastqs/LOSH_004/L_22N06262_CKDL240029305-1A_22FWCTLT4_L7_1.fq.gz	data/fastqs/LOSH_004/L_22N06262_CKDL240029305-1A_22FWCTLT4_L7_2.fq.gz	1922388.914	1877315.144
22N13583	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13583	22N13583_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13583_S58_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13583_S58_L004_R2_001.fastq.gz	4434800.606	4611230.414
22N13584	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13584	22N13584_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13584_S59_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13584_S59_L004_R2_001.fastq.gz	3148925.995	3351235.706
22N13592	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13592	22N13592_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13592_S60_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13592_S60_L004_R2_001.fastq.gz	226514.496	236762.811
22N13593	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13593	22N13593_Lib-2_1	data/fastqs/LOSH_002/22N13593_S1_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13593_S1_L001_R2_001.fastq.gz	2605558.784	2771535.643
22N13595	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13595	22N13595_Lib-2_1	data/fastqs/LOSH_002/22N13595_S2_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13595_S2_L001_R2_001.fastq.gz	3034796.374	3080961.962
22N13596	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13596	22N13596_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13596_S61_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13596_S61_L004_R2_001.fastq.gz	2241281.824	2408823.359
22N13598	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13598	22N13598_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13598_S62_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13598_S62_L004_R2_001.fastq.gz	2604338.951	2693249.157
22N13599	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13599	22N13599_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13599_S63_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13599_S63_L004_R2_001.fastq.gz	2846159.045	2992110.078
22N13601	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13601	22N13601_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13601_S64_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13601_S64_L004_R2_001.fastq.gz	2263748.344	2308694.171
22N13602	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13602	22N13602_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13602_S65_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13602_S65_L004_R2_001.fastq.gz	3181478.585	3306718.416
22N13605	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13605	22N13605_Lib-2_1	data/fastqs/LOSH_002/22N13605_S3_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13605_S3_L001_R2_001.fastq.gz	2640135.765	2781899.476
22N13607	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13607	22N13607_Lib-2_1	data/fastqs/LOSH_002/22N13607_S4_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13607_S4_L001_R2_001.fastq.gz	1927439.315	2016662.858
22N13608	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13608	22N13608_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13608_S66_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13608_S66_L004_R2_001.fastq.gz	2806915.977	3070914.488
22N13609	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13609	22N13609_Lib-2_1	data/fastqs/LOSH_002/22N13609_S5_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13609_S5_L001_R2_001.fastq.gz	2447929.484	2568477.011
22N13610	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13610	22N13610_Lib-2_1	data/fastqs/LOSH_002/22N13610_S6_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13610_S6_L001_R2_001.fastq.gz	2773940.977	2993816.41
22N13611	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13611	22N13611_Lib-2_1	data/fastqs/LOSH_002/22N13611_S7_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13611_S7_L001_R2_001.fastq.gz	1928982.862	2055305.156
22N13612	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13612	22N13612_Lib-2_1	data/fastqs/LOSH_002/22N13612_S8_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13612_S8_L001_R2_001.fastq.gz	2477922.64	2632761.042
22N13613	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13613	22N13613_Lib-2_1	data/fastqs/LOSH_002/22N13613_S9_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13613_S9_L001_R2_001.fastq.gz	2247625.859	2398473.18
22N13614	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13614	22N13614_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13614_S67_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13614_S67_L004_R2_001.fastq.gz	2279917.225	2427102.335
22N13615	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13615	22N13615_Lib-2_1	data/fastqs/LOSH_002/22N13615_S10_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13615_S10_L001_R2_001.fastq.gz	2510270.676	2727823.197
22N13616	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13616	22N13616_Lib-2_1	data/fastqs/LOSH_002/22N13616_S11_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13616_S11_L001_R2_001.fastq.gz	1808134.787	1936675.432
22N13617	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13617	22N13617_Lib-2_1	data/fastqs/LOSH_002/22N13617_S12_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13617_S12_L001_R2_001.fastq.gz	2146603.054	2283600.227
22N13619	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13619	22N13619_Lib-2_1	data/fastqs/LOSH_002/22N13619_S13_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13619_S13_L001_R2_001.fastq.gz	2009788.548	2066242.2
22N13620	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13620	22N13620_Lib-2_1	data/fastqs/LOSH_002/22N13620_S14_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13620_S14_L001_R2_001.fastq.gz	2346817.055	2573200.144
22N13621	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13621	22N13621_Lib-2_1	data/fastqs/LOSH_002/22N13621_S15_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13621_S15_L001_R2_001.fastq.gz	2486326.876	2656804.468
22N13623	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13623	22N13623_Lib-2_1	data/fastqs/LOSH_002/22N13623_S16_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13623_S16_L001_R2_001.fastq.gz	1741724.379	1833357.704
22N13625	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13625	22N13625_Lib-2_1	data/fastqs/LOSH_002/22N13625_S17_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13625_S17_L001_R2_001.fastq.gz	1771805.548	1850123.744
22N13626	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13626	22N13626_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13626_S68_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13626_S68_L004_R2_001.fastq.gz	2316983.053	2406936.067
22N13627	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13627	22N13627_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13627_S69_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13627_S69_L004_R2_001.fastq.gz	2093066.356	2204053.89
22N13628	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13628	22N13628_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13628_S70_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13628_S70_L004_R2_001.fastq.gz	2402061.932	2525137.075
22N13629	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13629	22N13629_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13629_S71_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13629_S71_L004_R2_001.fastq.gz	1372405.039	2727589.069
22N13632	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13632	22N13632_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13632_S72_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13632_S72_L004_R2_001.fastq.gz	2012044.733	2066930.348
22N13640	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13640	22N13640_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13640_S73_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13640_S73_L004_R2_001.fastq.gz	2079980.365	2163664.271
22N13641	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13641	22N13641_Lib-2_1	data/fastqs/LOSH_002/22N13641_S18_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13641_S18_L001_R2_001.fastq.gz	1823137.729	1946567.537
22N13642	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13642	22N13642_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13642_S74_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13642_S74_L004_R2_001.fastq.gz	2249322.291	2397243.476
22N13643	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13643	22N13643_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13643_S75_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13643_S75_L004_R2_001.fastq.gz	2437301.201	2509676.915
22N13645	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13645	22N13645_Lib-2_1	data/fastqs/LOSH_002/22N13645_S19_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13645_S19_L001_R2_001.fastq.gz	2027116.193	2006241.815
22N13646	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13646	22N13646_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13646_S76_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13646_S76_L004_R2_001.fastq.gz	2226433.727	2365511.448
22N13647	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13647	22N13647_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13647_S77_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13647_S77_L004_R2_001.fastq.gz	1798062.546	1827089.241
22N13648	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13648	22N13648_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13648_S78_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13648_S78_L004_R2_001.fastq.gz	2577870.095	2700592.487
22N13649	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13649	22N13649_Lib-2_1	data/fastqs/LOSH_002/22N13649_S20_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13649_S20_L001_R2_001.fastq.gz	1870238.118	1819464.877
22N13650	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13650	22N13650_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13650_S79_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13650_S79_L004_R2_001.fastq.gz	2268800.015	2305832.282
22N13651	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13651	22N13651_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13651_S80_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13651_S80_L004_R2_001.fastq.gz	2384445.752	2360628.803
22N13652	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13652	22N13652_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13652_S81_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13652_S81_L004_R2_001.fastq.gz	892700.802	924781.36
22N13653	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13653	22N13653_Lib-2_1	data/fastqs/LOSH_002/22N13653_S21_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13653_S21_L001_R2_001.fastq.gz	2272818.487	2395341.288
22N13654	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13654	22N13654_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13654_S82_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13654_S82_L004_R2_001.fastq.gz	1841352.598	1866132.762
22N13655	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13655	22N13655_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13655_S83_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13655_S83_L004_R2_001.fastq.gz	2309949.51	2340697.523
22N13656	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13656	22N13656_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13656_S84_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13656_S84_L004_R2_001.fastq.gz	3807362.365	3964155.097
22N13657	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13657	22N13657_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13657_S85_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13657_S85_L004_R2_001.fastq.gz	1882606.593	1888948.228
22N13659	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13659	22N13659_Lib-2_1	data/fastqs/LOSH_002/22N13659_S22_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13659_S22_L001_R2_001.fastq.gz	2339466.196	2421451.052
22N13660	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13660	22N13660_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13660_S86_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13660_S86_L004_R2_001.fastq.gz	2597503.184	2562335.421
22N13661	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13661	22N13661_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13661_S87_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13661_S87_L004_R2_001.fastq.gz	1807245.542	1861812.679
22N13663	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13663	22N13663_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13663_S88_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13663_S88_L004_R2_001.fastq.gz	2357826.444	2467285.017
22N13664	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13664	22N13664_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13664_S89_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13664_S89_L004_R2_001.fastq.gz	1802770.562	1841517.777
22N13666	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13666	22N13666_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13666_S90_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13666_S90_L004_R2_001.fastq.gz	2263196.41	2309352.948
22N13667	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13667	22N13667_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13667_S91_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13667_S91_L004_R2_001.fastq.gz	2137692.7	2155478.191
22N13668	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13668	22N13668_Lib-2_1	data/fastqs/LOSH_002/22N13668_S23_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13668_S23_L001_R2_001.fastq.gz	2346977.033	2456893.286
22N13669	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13669	22N13669_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13669_S92_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13669_S92_L004_R2_001.fastq.gz	5369085.783	5702174.362
22N13670	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13670	22N13670_Lib-2_1	data/fastqs/LOSH_002/22N13670_S24_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13670_S24_L001_R2_001.fastq.gz	3394392.745	3551611.114
22N13671	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13671	22N13671_Lib-2_1	data/fastqs/LOSH_002/22N13671_S25_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13671_S25_L001_R2_001.fastq.gz	2629896.417	2848404.453
22N13672	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13672	22N13672_Lib-2_1	data/fastqs/LOSH_002/22N13672_S26_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13672_S26_L001_R2_001.fastq.gz	3137433.776	3291539.175
22N13673	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13673	22N13673_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13673_S93_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13673_S93_L004_R2_001.fastq.gz	4089634.909	4405343.053
22N13674	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13674	22N13674_Lib-2_1	data/fastqs/LOSH_002/22N13674_S27_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13674_S27_L001_R2_001.fastq.gz	3364184.004	3610568.965
22N13675	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13675	22N13675_Lib-2_1	data/fastqs/LOSH_002/22N13675_S28_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13675_S28_L001_R2_001.fastq.gz	2300390.259	2442803.762
22N13676	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13676	22N13676_Lib-2_1	data/fastqs/LOSH_002/22N13676_S29_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13676_S29_L001_R2_001.fastq.gz	2799018.438	2842852.539
22N13677	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13677	22N13677_Lib-2_1	data/fastqs/LOSH_002/22N13677_S30_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13677_S30_L001_R2_001.fastq.gz	2660417.889	2790689.891
22N13681	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13681	22N13681_Lib-2_1	data/fastqs/LOSH_002/22N13681_S31_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13681_S31_L001_R2_001.fastq.gz	2501896.43	2650176.575
22N13683	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13683	22N13683_Lib-2_1	data/fastqs/LOSH_002/22N13683_S32_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13683_S32_L001_R2_001.fastq.gz	2179002.892	2270769.35
22N13684	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13684	22N13684_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13684_S94_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13684_S94_L004_R2_001.fastq.gz	1655098.348	1729642.929
22N13685	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13685	22N13685_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13685_S95_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13685_S95_L004_R2_001.fastq.gz	2015923.85	2111564.715
22N13686	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13686	22N13686_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13686_S96_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13686_S96_L004_R2_001.fastq.gz	2303198.783	2418795.185
22N13687	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13687	22N13687_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13687_S97_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13687_S97_L004_R2_001.fastq.gz	2160895.999	2276182.259
22N13688	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13688	22N13688_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13688_S98_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13688_S98_L004_R2_001.fastq.gz	2049774.936	2129650.033
22N13689	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13689	22N13689_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13689_S99_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13689_S99_L004_R2_001.fastq.gz	2327484.149	2442266.561
22N13690	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13690	22N13690_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13690_S100_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13690_S100_L004_R2_001.fastq.gz	2184961.963	2290657.97
22N13691	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13691	22N13691_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13691_S101_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13691_S101_L004_R2_001.fastq.gz	1950313.633	2045996.906
22N13692	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13692	22N13692_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13692_S102_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13692_S102_L004_R2_001.fastq.gz	2220244.245	2339467.8
22N13693	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13693	22N13693_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13693_S103_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13693_S103_L004_R2_001.fastq.gz	1799293.047	1893001.667
22N13696	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13696	22N13696_Lib-2_1	data/fastqs/LOSH_002/22N13696_S33_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13696_S33_L001_R2_001.fastq.gz	2550568.276	2636540.916
22N13697	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13697	22N13697_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13697_S104_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13697_S104_L004_R2_001.fastq.gz	2634585.759	2811121.006
22N13698	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13698	22N13698_Lib-2_1	data/fastqs/LOSH_002/22N13698_S34_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13698_S34_L001_R2_001.fastq.gz	1989335.195	1999527.703
22N13699	1	Lib-2	HCNWNDSX7	ILLUMINA	1	22N13699	22N13699_Lib-2_1	data/fastqs/LOSH_002/22N13699_S35_L001_R1_001.fastq.gz	data/fastqs/LOSH_002/22N13699_S35_L001_R2_001.fastq.gz	2382289.099	2472444.858
22N13700	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13700	22N13700_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13700_S105_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13700_S105_L004_R2_001.fastq.gz	2180110.617	2235111.709
22N13701	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13701	22N13701_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13701_S106_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13701_S106_L004_R2_001.fastq.gz	1956503.206	1965814.885
22N13702	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13702	22N13702_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13702_S107_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13702_S107_L004_R2_001.fastq.gz	2109900.349	2086947.519
22N13703	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13703	22N13703_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13703_S108_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13703_S108_L004_R2_001.fastq.gz	1653246.433	1670109.968
22N13704	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13704	22N13704_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13704_S109_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13704_S109_L004_R2_001.fastq.gz	1696798.71	1736476.764
22N13706	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13706	22N13706_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13706_S110_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13706_S110_L004_R2_001.fastq.gz	1604631.264	1619633.428
22N13707	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13707	22N13707_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13707_S111_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13707_S111_L004_R2_001.fastq.gz	2001917.493	2073537.052
22N13708	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13708	22N13708_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13708_S112_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13708_S112_L004_R2_001.fastq.gz	1054710.138	1078686.488
22N13710	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13710	22N13710_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13710_S113_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13710_S113_L004_R2_001.fastq.gz	1521541.934	1584221.134
22N13711	1	Lib-1	HC53KDSX7	ILLUMINA	4	22N13711	22N13711_Lib-1_1	data/fastqs/LOSH_001/LOSH_001_22N13711_S114_L004_R1_001.fastq.gz	data/fastqs/LOSH_001/LOSH_001_22N13711_S114_L004_R2_001.fastq.gz	2063663.907	2146856.832
